GeoPoint
"-37.8161642156, 144.95264259729998"
"-37.81620031970926, 144.95829093518256"
"-37.816605696332964, 144.9861417619475"
"-37.815201973200004, 144.94498324760002"
"-37.81533101590122, 144.97471351341625"
"-37.8151690119, 144.974838476"
"-37.81458457835, 144.96923899659998"
"-37.814088515899996, 144.9713249973"
"-37.813191701950004, 144.97091341420003"
"-37.8135274191, 144.96549699725"
"-37.81380390015, 144.98313955905"
"-37.81233043288929, 144.97364559216348"
"-37.81165570695, 144.98349565224999"
"-37.81093193665, 144.94754373715"
"-37.8108997816, 144.9476211448"
"-37.8108804842, 144.98893921479998"
"-37.809148505564806, 144.93182951340214"
"-37.810040751900004, 144.9666748521"
"-37.809428025299994, 144.97199397955"
"-37.8090281992, 144.98641833975"
"-37.80968616955, 144.97581418255"
"-37.8090804684, 144.97281437035"
"-37.809442997649995, 144.96639447594995"
"-37.80876140715, 144.9838219772"
"-37.80863245585, 144.98261355015"
"-37.80923267885, 144.9825150712"
"-37.80763999274883, 144.97045602642675"
"-37.8069648141, 144.9470216382"
"-37.807130759399996, 144.9467244885"
"-37.80676539065, 144.96287863819998"
"-37.80705667561025, 144.9626844344956"
"-37.80671175075, 144.96239464765"
"-37.8066031873, 144.9613318908"
"-37.806367473799995, 144.95922896550002"
"-37.80632323115, 144.9588651686"
"-37.80484286675, 144.94780071595"
"-37.80481963935, 144.94764276375"
"-37.80455050025, 144.9448847178"
"-37.804195411800485, 144.9587696903898"
"-37.804042233198544, 144.9326457150725"
"-37.80302502255, 144.9293053685"
"-37.80346136955, 144.96630426225"
"-37.80244249865, 144.95680187205"
"-37.80100323085, 144.95772752685"
"-37.7998021667, 144.95473983515"
"-37.799483427, 144.9642887754"
"-37.79794020535, 144.97472184665"
"-37.797608373271764, 144.94111694775714"
"-37.797600556700004, 144.97282430730002"
"-37.79760174715, 144.9728978876"
"-37.79786104585, 144.97284318265"
"-37.79780566105, 144.97474419690002"
"-37.7976255739, 144.973056318"
"-37.797880195350004, 144.97301207285"
"-37.796955174649995, 144.9673844354"
"-37.7964813361523, 144.95106331048675"
"-37.796281625, 144.95127581399998"
"-37.796858272600005, 144.96594256830002"
"-37.796870266599996, 144.9660639974"
"-37.79688170555, 144.96445256315"
"-37.79603965, 144.9245234743"
"-37.7959141968, 144.9244170668"
"-37.7954092427, 144.93875965275"
"-37.794883885000004, 144.9348050421"
"-37.79487485015, 144.93472723285"
"-37.794096806, 144.92781152894997"
"-37.79404732225, 144.92776024395"
"-37.794299014, 144.9272210705"
"-37.794388046349994, 144.9488661442"
"-37.79409049285, 144.92753513870002"
"-37.79431916655, 144.96819757915"
"-37.79593481326719, 144.96791645476392"
"-37.7940903281, 144.967921655"
"-37.794053263600006, 144.9652290138"
"-37.7936995707, 144.9652876888"
"-37.7935088263, 144.96533346525"
"-37.79362058285, 144.971007589"
"-37.79348937455, 144.9710304134"
"-37.793008353299996, 144.97590761575"
"-37.792502550592815, 144.95983194777008"
"-37.79214585245103, 144.96071174910685"
"-37.7913311673, 144.91981142560002"
"-37.79117057515, 144.91956966035"
"-37.79066509105, 144.93986304805"
"-37.7906008733, 144.9398695138"
"-37.79059295985, 144.94320713899998"
"-37.7892981676, 144.9229501109"
"-37.78968328075, 144.92358989065002"
"-37.7892160716, 144.92313823625"
"-37.78913614555, 144.93840680115"
"-37.7887845253, 144.93752999264998"
"-37.78902905705, 144.93739181895"
"-37.788963315000004, 144.93675440340002"
"-37.7888921932, 144.93607625664998"
"-37.78887780544507, 144.9359600819097"
"-37.787806930399995, 144.92501507025"
"-37.8200945356, 144.95479468784998"
"-37.820020531699996, 144.95476169595"
"-37.8194017848, 144.95694702055"
"-37.819471265800004, 144.95697901505002"
"-37.8193882188, 144.95726137495"
"-37.8187483854, 144.9594512878"
"-37.8185171461, 144.9596800378"
"-37.817973427949994, 144.96189796739998"
"-37.8173503296, 144.9563298479"
"-37.81607010725, 144.9669195593"
"-37.816136276799995, 144.96694981590002"
"-37.816231471150004, 144.9669933447"
"-37.81606001985, 144.95293250025"
"-37.81610256155, 144.9529540871"
"-37.81601680755, 144.96099873104998"
"-37.81597431385, 144.96097723195"
"-37.81577451235, 144.96930291025"
"-37.81534827345, 144.9554107104"
"-37.81521286195, 144.96375614675"
"-37.81476380875, 144.95762801055"
"-37.814564279449996, 144.9659662412"
"-37.81400867415, 144.96008569145"
"-37.8134716113, 144.95422874775"
"-37.8133946238, 144.9545089243"
"-37.813722464099996, 144.968692273"
"-37.81320659505, 144.96283521470002"
"-37.8127496284, 144.95671060665"
"-37.8126840405, 144.9570042322"
"-37.812593221949996, 144.9650744969"
"-37.81249635265, 144.96529015385"
"-37.81179100285, 144.9678018606"
"-37.81132465235, 144.96165890639998"
"-37.8110533783, 144.9506267186"
"-37.8109382953, 144.9505734213"
"-37.8110767086, 144.97028135735002"
"-37.8110317221, 144.97025889219998"
"-37.81057831075, 144.95607108215"
"-37.81052937105, 144.96438171205"
"-37.81055837395, 144.96439421565"
"-37.8091541229, 144.96102179989998"
"-37.80923273385, 144.96105560355"
"-37.809107272, 144.9693668712"
"-37.8090632547, 144.9693483613"
"-37.808398025900004, 144.954785672"
"-37.8083032291, 144.95154017915002"
"-37.80842698255, 144.9715183606"
"-37.80847048225, 144.97154081989999"
"-37.80816168035, 144.9518196873"
"-37.806672652399996, 144.96430780194999"
"-37.806260693300004, 144.9499695486"
"-37.805888814300005, 144.95506619564998"
"-37.805591063150004, 144.95226539185"
"-37.805642291400005, 144.94870863059998"
"-37.805605061950004, 144.9486436503"
"-37.805403761700006, 144.95064257090002"
"-37.80526650955, 144.96900876224998"
"-37.8046403447, 144.963407427"
"-37.80494019245, 144.96604503790002"
"-37.8039336212, 144.95806764885"
"-37.80296032735, 144.9482915037"
"-37.8025213724, 144.94538255635"
"-37.80044046725, 144.9457558725"
"-37.801037630950006, 144.9684698908"
"-37.800474264849996, 144.9460663716"
"-37.80071165, 144.96551845624998"
"-37.798715512399994, 144.9671185268"
"-37.79839764445, 144.94644529664998"
"-37.798523920099996, 144.94641440735"
"-37.797199593049996, 144.9691345389"
"-37.796226621550005, 144.9705726613"
"-37.79638921345, 144.97085804534998"
"-37.7951131994, 144.9467019418"
"-37.795036598500005, 144.9710936769"
"-37.79491366285, 144.97111230405"
"-37.826557204315534, 144.98000160590948"
"-37.819782771199996, 144.95214873769999"
"-37.81973438203879, 144.95232070483786"
"-37.81959613515, 144.95195803255"
"-37.8195799738, 144.9520132517"
"-37.819531856699996, 144.95240431719998"
"-37.819473835850005, 144.9527723309"
"-37.7910829478, 144.91969811044999"
"-37.7909350421, 144.91993190620002"
"-37.789981525992985, 144.9214205869348"
"-37.7891926502, 144.9228502486"
"-37.81749079345, 144.96008795215"
"-37.81596479975, 144.9576293693"
"-37.81881721255, 144.9545795018"
"-37.81828199028856, 144.96416924744537"
"-37.816438533935, 144.95718451895732"
"-37.8162519105, 144.9677836433"
"-37.8160823057, 144.96331256365"
"-37.81617128645, 144.96335341125"
"-37.815844622, 144.95565329945"
"-37.81580180384999, 144.955805196"
"-37.81578093585, 144.9651550564"
"-37.815315908399995, 144.96628946204999"
"-37.815477334600004, 144.96914966035"
"-37.815854224350005, 144.9528400694"
"-37.8156941889, 144.9527692406"
"-37.8156423155, 144.9527462828"
"-37.81541979475, 144.95264780054998"
"-37.814723369866364, 144.96258332295469"
"-37.81472405695, 144.9559732267"
"-37.81446279814999, 144.95646964649148"
"-37.814309359228886, 144.9654206074227"
"-37.814719417250004, 144.96354474115"
"-37.8132109493, 144.96289617345002"
"-37.813195437800005, 144.96295261255"
"-37.81270676095, 144.958085418"
"-37.81289800635, 144.96278521695"
"-37.812625108999995, 144.9629766648"
"-37.81283996445, 144.9641600631"
"-37.811772060850004, 144.9635415169"
"-37.811703275, 144.96354540049998"
"-37.8116101217, 144.96356678665"
"-37.810647570949996, 144.96247708865"
"-37.8105433256, 144.9620683493"
"-37.810227711850004, 144.96278713645"
"-37.81024805215, 144.9627155334"
"-37.8088025464, 144.97032955785"
"-37.8088401335, 144.9701977223"
"-37.80308473715, 144.9467474122"
"-37.821465074550005, 144.94493601595002"
"-37.81997143655, 144.95818839215002"
"-37.819536334, 144.95981095464998"
"-37.81793237785, 144.95426273075"
"-37.8179461023, 144.95421776314998"
"-37.81655672315001, 144.9590248861"
"-37.816783406223905, 144.95839303639508"
"-37.816027138850004, 144.95657717724998"
"-37.81598861855, 144.9567105781"
"-37.815812141102114, 144.95732114857478"
"-37.81501469370783, 144.96444752406893"
"-37.815150791541214, 144.96426558783958"
"-37.815078468923865, 144.96423423011203"
"-37.814981956400004, 144.95949435775"
"-37.81501167238872, 144.96551563006855"
"-37.8148374302, 144.9651893898"
"-37.8148545376, 144.95399262749999"
"-37.815014726499996, 144.95406649375002"
"-37.8150373161, 144.95407691045"
"-37.81507752245, 144.9540954502"
"-37.81549529495, 144.95428809655"
"-37.81426561485, 144.9642095423"
"-37.815195942200006, 144.9560116351"
"-37.8143429192, 144.9673853534"
"-37.814893248299995, 144.9745203822"
"-37.81430960995, 144.9701971299"
"-37.814284933799996, 144.97027878245"
"-37.81376021996369, 144.96994188877488"
"-37.81332644244071, 144.9671789794304"
"-37.8139728534, 144.95257380045"
"-37.81399605545, 144.96881530025001"
"-37.8139244479, 144.9619698027"
"-37.813553373437415, 144.96180571590455"
"-37.81352732449239, 144.96934055393353"
"-37.813849900950004, 144.96832361485"
"-37.8130669193, 144.95571675349998"
"-37.81338484245, 144.96157940425"
"-37.8121790404, 144.9664411596"
"-37.81176603374595, 144.96893546132162"
"-37.811767901982954, 144.96451876298062"
"-37.81180427385, 144.9643916668"
"-37.8118225767, 144.9643277292"
"-37.8117503385, 144.9721149721"
"-37.81162870745882, 144.96544611470483"
"-37.8112268591, 144.9608637894"
"-37.81116748465, 144.96083805515002"
"-37.8111048906, 144.9608108818"
"-37.81104653875, 144.95706091685"
"-37.811163523350004, 144.9640765076"
"-37.81093798525, 144.96073491175"
"-37.81110859155, 144.9591004122"
"-37.81131866318866, 144.96473716584077"
"-37.81013648865, 144.96671774005"
"-37.8103627281, 144.96614383874999"
"-37.81033692275, 144.96623038985"
"-37.810307372400004, 144.96632964064997"
"-37.810188228, 144.96672959289998"
"-37.8106207799, 144.9669321047"
"-37.810535188450004, 144.96637651704998"
"-37.8105985955, 144.9661656028"
"-37.8095537615, 144.97111540240002"
"-37.8095536466, 144.97109892740002"
"-37.808396821691105, 144.96834432522033"
"-37.80830244435, 144.96866179395"
"-37.80920017565, 144.9689679706"
"-37.807530101050006, 144.96303758480002"
"-37.80751925385, 144.96307472"
"-37.8072786236, 144.9638984997"
"-37.80723230045, 144.96405708075002"
"-37.80931201053646, 144.96436082596563"
"-37.80944397215, 144.96391646725"
"-37.8070643553, 144.9555664307"
"-37.80704702005, 144.9555695309"
"-37.846677549649996, 144.98496606165"
"-37.84335867496352, 144.98559755802714"
"-37.8414533101, 144.97712405074998"
"-37.83917573905, 144.97629570549998"
"-37.837661276238066, 144.9757469579394"
"-37.836400391249995, 144.9870124166"
"-37.835459295250004, 144.9872121322"
"-37.834473330377236, 144.97400339937832"
"-37.83404520945454, 144.98751746218934"
"-37.83246697095, 144.9715636503"
"-37.8289879249388, 144.9881470279124"
"-37.8256108190064, 144.95697507991164"
"-37.82521476985001, 144.9567897993"
"-37.8253525455144, 144.95680679095275"
"-37.82034469885, 144.98966079365"
"-37.81888842665, 144.989906577"
"-37.81777875735, 144.9900963933"
"-37.815855220819344, 144.9904388639539"
"-37.8080890748, 144.97744842370003"
"-37.808820908550004, 144.98440565164998"
"-37.808314705949996, 144.97965936650002"
"-37.80615939615, 144.97364515805"
"-37.80546266, 144.9737448432"
"-37.797912945099995, 144.97506997815"
"-37.797044896200006, 144.97520713530002"
"-37.795976052149996, 144.97537533694998"
"-37.79544679215, 144.97546095730002"
"-37.795161700150004, 144.9755176225"
"-37.79282398760287, 144.97517548801625"
"-37.79276158575, 144.97426836839998"
"-37.790165482800006, 144.96892881629998"
"-37.788530593299996, 144.935200761"
"-37.78826230925, 144.9314131964"
"-37.7867372048, 144.9207862383"
"-37.78838427686448, 144.93381106420284"
"-37.78646675778488, 144.9695516150615"
"-37.788265717236236, 144.9319704876032"
"-37.78715387940212, 144.94019866715075"
"-37.78574410309592, 144.93872845822793"
"-37.7853379582, 144.96839953365"
"-37.7852539812, 144.9676289961"
"-37.78139076158171, 144.91571274904783"
"-37.84825003314999, 144.98025659315002"
"-37.8478348569, 144.9801069258"
"-37.84820332695, 144.9836820015"
"-37.8479252061, 144.98151153815002"
"-37.84747627095, 144.97997947365002"
"-37.8469381313, 144.9797838274"
"-37.846790040049996, 144.97973000755002"
"-37.84569219354999, 144.9842010954"
"-37.8455193068, 144.98286863265"
"-37.845180904, 144.98026428045"
"-37.845319016999994, 144.98132546735002"
"-37.8451552955, 144.98007256375"
"-37.845139536800005, 144.97995488115"
"-37.84508651785, 144.97955881320001"
"-37.84507871475, 144.9795004657"
"-37.84506073765, 144.97936639990002"
"-37.84504719435, 144.979265129"
"-37.8446106273, 144.98512898184998"
"-37.8449351232, 144.98024753480001"
"-37.844596710450006, 144.98511079045"
"-37.8445666928, 144.9848967838"
"-37.844551195650006, 144.9847861721"
"-37.8445018546, 144.98515056715001"
"-37.84458940655, 144.9851333318"
"-37.84445055839528, 144.9843424804672"
"-37.84436164785, 144.9851795969"
"-37.84429009455, 144.9788135641"
"-37.84410354444999, 144.98523619144999"
"-37.844127371300004, 144.98441753064998"
"-37.8437774234, 144.9853116549"
"-37.8438663492, 144.98448611089998"
"-37.8436957789, 144.98532487895"
"-37.8435795586, 144.98534903235"
"-37.8432853831, 144.9854120903"
"-37.84316381015, 144.98447609595001"
"-37.843175527650004, 144.98542870749998"
"-37.84317044165, 144.9853894897"
"-37.8431358814, 144.98512352295"
"-37.84307065735, 144.98462139219998"
"-37.843191410450004, 144.9784112051"
"-37.84282517465, 144.98549737585"
"-37.84238712455, 144.98558720975"
"-37.8420852307, 144.98470082895"
"-37.8419746071, 144.9856719459"
"-37.8418883618, 144.97793404344998"
"-37.84185681125, 144.98569614035"
"-37.8417092345, 144.9847769863"
"-37.8414472877, 144.9848288156"
"-37.8407335819, 144.9775137461"
"-37.84023875625, 144.98603697815"
"-37.8405475933, 144.98596716845"
"-37.84012288105, 144.98522922845"
"-37.838460362099994, 144.9071673958"
"-37.8399762114, 144.98608715720002"
"-37.8398144393, 144.98611990540002"
"-37.8398106848, 144.98521283875"
"-37.83981715765, 144.97718445"
"-37.839663785, 144.98615047200002"
"-37.839624277949994, 144.98526120255002"
"-37.83956870825, 144.9852755985"
"-37.83935249645, 144.98621711315"
"-37.83941320615, 144.9862029531"
"-37.839548983, 144.98617378904999"
"-37.8394553273, 144.98530506045"
"-37.83834913135, 144.90774682120002"
"-37.83778286755, 144.91069650675"
"-37.8375360978, 144.9119682136"
"-37.8373425646, 144.912938199"
"-37.8385829165, 144.9767450844"
"-37.838104001649995, 144.98541463405002"
"-37.83801558690941, 144.9846714682851"
"-37.8380721422, 144.97655623089997"
"-37.83800993605, 144.98648048755"
"-37.8377876082, 144.98293311060002"
"-37.83783952910131, 144.98333100992298"
"-37.8377443609, 144.98261366190002"
"-37.83773187207079, 144.9825355338225"
"-37.83770774511322, 144.98479363571084"
"-37.83771605755, 144.983641723"
"-37.83776095005, 144.90180790785"
"-37.83757746145, 144.9813199168"
"-37.83756435005, 144.98121734685"
"-37.83748759775, 144.98369044285"
"-37.83743817435, 144.9818573214"
"-37.83750077825, 144.9807230944"
"-37.83747966775, 144.9805613322"
"-37.83746896595, 144.98047846740002"
"-37.837434534799996, 144.9802124609"
"-37.83760376239999, 144.98481592585"
"-37.837316905150004, 144.97932940795"
"-37.83729229828907, 144.97912535700303"
"-37.83752187135, 144.976352855"
"-37.83728001555, 144.97904186444998"
"-37.83724970195, 144.97877166985"
"-37.8372325287, 144.97863769585"
"-37.837316995150005, 144.9826897603"
"-37.83719223276377, 144.97833217476148"
"-37.8373389269, 144.9848725594"
"-37.83730205185, 144.98372997375"
"-37.83726272065, 144.98488887405"
"-37.83719553205, 144.97907235399998"
"-37.8371239223636, 144.97786129622713"
"-37.8371655432, 144.9819120257"
"-37.83706316058954, 144.97756558692296"
"-37.8373448105, 144.98662506745"
"-37.83700569485, 144.98584657345"
"-37.83704108955, 144.9827778573"
"-37.837087450172476, 144.98082736874483"
"-37.83705031295, 144.98493419675"
"-37.8370083582, 144.9791095067"
"-37.837002470550004, 144.9837938839"
"-37.83703852885, 144.98669113214999"
"-37.83697630535, 144.98495007705"
"-37.83697550625, 144.98279154329998"
"-37.83708790335, 144.98658877245"
"-37.836991322450004, 144.98194261405"
"-37.8369074662, 144.9819573817"
"-37.836870705, 144.9791368287"
"-37.83704954935, 144.98624279855"
"-37.83704443795, 144.98619683835"
"-37.83704003655, 144.98615682165"
"-37.836907390903434, 144.98280564344807"
"-37.837036541790816, 144.98612491993845"
"-37.837027871000004, 144.98604705859998"
"-37.83685428817944, 144.9819667517584"
"-37.8369824186, 144.98563672345"
"-37.836910930550005, 144.9838133863"
"-37.8367654759, 144.980762067"
"-37.836844357299995, 144.97725901159998"
"-37.83685556755, 144.98497589605"
"-37.836628619978256, 144.97649192175555"
"-37.83651501195, 144.97636092674998"
"-37.83671289389999, 144.97916816755"
"-37.83678751004628, 144.98499048855282"
"-37.83665832655, 144.9782837917"
"-37.8365443253, 144.980806889"
"-37.8367768324, 144.98384195715"
"-37.8367013293, 144.98284862315"
"-37.83658545210233, 144.97829907025624"
"-37.836658549250004, 144.98285751880002"
"-37.83659813665, 144.98195892495"
"-37.83655702, 144.97732129835"
"-37.8366582814, 144.98200118314998"
"-37.83658054174999, 144.98016328105"
"-37.8366323706, 144.9828629652"
"-37.83653901156074, 144.97830884575586"
"-37.8365105974, 144.97831477855"
"-37.836588924699996, 144.9828719715"
"-37.83656252085, 144.9817208747"
"-37.8365253696, 144.98017457685"
"-37.83646853635, 144.9801861992"
"-37.83644155116886, 144.9801916878251"
"-37.83649536205, 144.9828914385"
"-37.836398187, 144.9804971307"
"-37.8363712981, 144.9773616488"
"-37.836379616559526, 144.97620838049974"
"-37.836373368349996, 144.9802056685"
"-37.8364168915, 144.97922698225"
"-37.83630567746618, 144.97737588841935"
"-37.836425644849996, 144.98506784825003"
"-37.83638575605001, 144.98083871295"
"-37.83631282085, 144.9792476246"
"-37.836267977549994, 144.97925653024998"
"-37.83623560735, 144.9792629888"
"-37.83629259529999, 144.9820763147"
"-37.8362579767, 144.98086388845"
"-37.836354141650006, 144.98508309935"
"-37.836251567800005, 144.98208492884999"
"-37.8362014756, 144.97837951905"
"-37.83628561525, 144.97639275145"
"-37.8361359723, 144.97596534865"
"-37.8360740734, 144.97840623550002"
"-37.83610043655, 144.98089497955"
"-37.83604831529999, 144.9809052541"
"-37.8362232823, 144.98396005235"
"-37.83600335225, 144.9764526344"
"-37.83600234955, 144.97585207235"
"-37.8359226729, 144.9757848683"
"-37.836003300049995, 144.9821372294"
"-37.83591229645, 144.97844011995"
"-37.83591795501533, 144.9793260046971"
"-37.83590347135, 144.98686613504998"
"-37.83583737815, 144.97747747145002"
"-37.8358677862, 144.98656545665"
"-37.83588808265, 144.9821614494"
"-37.835815445899996, 144.9764924753"
"-37.83585269524044, 144.9821688774965"
"-37.83593055945, 144.98517370445"
"-37.83585587065, 144.9851896976"
"-37.83578476140001, 144.9809571815"
"-37.83573091815, 144.9775006175"
"-37.835850102600006, 144.98694696835"
"-37.8357394527, 144.98096614815"
"-37.8358040792, 144.98520075665"
"-37.8357119611, 144.9803377765"
"-37.835656354950004, 144.97849374909998"
"-37.83581125615, 144.98608926935"
"-37.83564799411326, 144.98098414103345"
"-37.83579310525, 144.9859367217"
"-37.835658537174545, 144.975579987755"
"-37.83565171955, 144.98034981825"
"-37.8356808741, 144.98407567545001"
"-37.83567601349619, 144.98522808773242"
"-37.835624245800005, 144.98307265615"
"-37.83554714799306, 144.97939913886555"
"-37.8356290397, 144.98408674555"
"-37.8355668954, 144.98223625805"
"-37.835512937800004, 144.98225070745"
"-37.8341790603, 144.91349181595"
"-37.833904810549996, 144.91323860255"
"-37.83258802325, 144.91222279445"
"-37.8355207506, 144.98037601925"
"-37.8355060696, 144.98101219149999"
"-37.83552226428117, 144.98309385158822"
"-37.83520529252415, 144.9752974615589"
"-37.835442483899996, 144.97543744285"
"-37.83546133426562, 144.9831065665774"
"-37.8354543879, 144.9822647172"
"-37.8354006007, 144.9794281"
"-37.83538439835001, 144.9814457264"
"-37.835424123850004, 144.98175008745"
"-37.8354727527, 144.984120077"
"-37.83539772424103, 144.98154788358795"
"-37.83531785255, 144.9765980875"
"-37.835219404149996, 144.9785852898"
"-37.8354841642, 144.98701571819998"
"-37.8352799388, 144.97947435945002"
"-37.835122908849996, 144.97824692125"
"-37.8351045152, 144.97806513954998"
"-37.835302299549994, 144.98035995285"
"-37.83529789255, 144.98314058300002"
"-37.83505275375, 144.97755375970002"
"-37.83513062845, 144.97663782490002"
"-37.835146691549994, 144.97962700975"
"-37.83517301875, 144.98232536775"
"-37.83492287725, 144.97635831035"
"-37.8351002541, 144.98234103110002"
"-37.8352341624, 144.98532260815"
"-37.83504500875, 144.9804892219"
"-37.834998700949996, 144.9786322122"
"-37.83509939055, 144.98318187454998"
"-37.83501115967672, 144.98236014246982"
"-37.83495188135, 144.97968385685"
"-37.834989096499996, 144.9832048348"
"-37.834936121249996, 144.98237642105"
"-37.834934340800004, 144.9832162093"
"-37.834867277849995, 144.9832301688"
"-37.834842838650005, 144.98323528345"
"-37.83476373245, 144.9832518224"
"-37.834809915899996, 144.97867259475"
"-37.83490557165, 144.98424103335"
"-37.83477997859693, 144.98054048615228"
"-37.834840071900004, 144.98239707394998"
"-37.8348468612, 144.98425354705"
"-37.83471224965, 144.98049701675"
"-37.834690182850004, 144.98033726045"
"-37.83494352975, 144.98538476475"
"-37.834775346, 144.98241101825"
"-37.83463993725, 144.97870895045"
"-37.8346270766, 144.98057152579997"
"-37.834503369450005, 144.9797705803"
"-37.83455267529078, 144.9864508662635"
"-37.8345116254, 144.98473910820002"
"-37.83454635785, 144.98639772594998"
"-37.8344734303, 144.98060368195002"
"-37.834501859, 144.98602172245"
"-37.834471969199996, 144.9857702256"
"-37.83446482135, 144.98430108905"
"-37.83441543955995, 144.9840478417014"
"-37.83440995385, 144.98523161474998"
"-37.834363013300006, 144.98357866575"
"-37.8343621985, 144.9848524215"
"-37.8343093828, 144.9831545756"
"-37.8342856943, 144.9829578072"
"-37.83430004095, 144.98434172725"
